Type,Comment,Predicted Label
multi_line,Returns the name of the element. The name of the element is the name which is given to the Library to get the {@link de.neemann.digital.core.element.ElementTypeDescription}  @return the name of the element,RELEVANT
multi_line,Sets a key. Use only to construct an instance. Don't use this function to modify an existing instance!  @param key the key @param val the value to set @param <V> the type of the value @return this for chained calls,RELEVANT
multi_line,@return the elements attributes,RELEVANT
multi_line,@return the position of this element,RELEVANT
multi_line,Sets the position of this element  @param pos the position @return this for chained calls,RELEVANT
multi_line,Checks if the given point is within the bounding box of the shape of this element.  @param p           a position @param includeText true if a click on a text also selects the element @return true if p is inside the bounding box of the shape of this element.,RELEVANT
multi_line,Checks if the given bounding box contains the bounding box of the shape of this element.  @param min upper left corner of the bounding box @param max lower right corner of the bounding box @return true if the given box completely contains this element,RELEVANT
multi_line,@return the rotation of this element,RELEVANT
multi_line,Returns the shape of this element. The there is no shape the {@link ShapeFactory} is requested for the shape.  @return the shape,RELEVANT
multi_line,"@param includeText true if a click on a text also selectes the element @return the bounding box of the shape of this element, text is ignored",RELEVANT
multi_line,Create an icon from this element. Is used to create the icons in the element menu  @param maxHeight the maximum height @return the created icon,RELEVANT
multi_line,Creates an image representing this element  @param scale     the scaling @param maxHeight th maximal height @return the BufferedImage,RELEVANT
multi_line,@return the pins of this element,RELEVANT
multi_line,"Sets the state of the elements inputs and outputs  @param ioState actual state, if null VisualPart is reseted",RELEVANT
multi_line,Is called if this element is clicked with the mouse. The call is delegated to the {@link Interactor} of the {@link Shape}  @param cc             the calling {@link CircuitComponent} @param pos            the position @param posInComponent position in CircuitComponent @param modelSync      used to access the running model,RELEVANT
multi_line,Is called if this element is clicked with the mouse. The call is delegated to the {@link Interactor} of the {@link Shape}  @param cc             the calling {@link CircuitComponent} @param pos            the position @param posInComponent position in CircuitComponent @param modelSync      used to access the running model,RELEVANT
multi_line,Is called if this element is clicked with the mouse. The call is delegated to the {@link Interactor} of the {@link Shape}  @param cc             the calling {@link CircuitComponent} @param pos            the position @param posInComponent position in CircuitComponent @param modelSync      used to access the running model,RELEVANT
multi_line,Is called if the mouse is dragged on this element. The call is delegated to the {@link Interactor} of the {@link Shape}  @param cc             the calling {@link CircuitComponent} @param pos            the position @param posInComponent position in CircuitComponent @param modelSync      used to access the running model,RELEVANT
multi_line,Sets the concrete element created. The value is given to the {@link Interactor} if the shape is clicked.  @param element the element,RELEVANT
multi_line,Sets the shape factory of this element.  @param shapeFactory the {@link ShapeFactory} @return this for chained calls,RELEVANT
multi_line,Returns true if this element is from the given type  @param description the description of the type @return true if element is of the given type,RELEVANT
multi_line,Rotates the element,RELEVANT
multi_line,Set the orientation of the element.  @param rotation rotation @return this for chained calls,RELEVANT
multi_line,@return true if one can interact with this element,RELEVANT
multi_line,Sets the name of this element  @param elementName the new name,RELEVANT
multi_line,Returns true if there is a pin at the given position  @param pos the position @return true if position is a pin position,RELEVANT
multi_line,Returns the pin at the given position  @param pos position @return the pin or null if no pin found,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Represents the state of the state of the inputs and outputs of a element. It is a simple container bean.,RELEVANT
multi_line,creates a new instance  @param inputs  inputs @param outputs outputs @param element the element represented,RELEVANT
multi_line,Returns the input with index i  @param i the index @return the input,RELEVANT
multi_line,Returns the output with index i  @param i the index @return the output,RELEVANT
multi_line,@return the number of inputs,RELEVANT
multi_line,@return the number of outputs,RELEVANT
multi_line,@return all inputs as an array,RELEVANT
multi_line,@return all outputs as an array,RELEVANT
multi_line,@return the element which this state belongs to,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Used to reduce the wires found in the circuit. So multiple linear connected wires a replaced by a single wire.,RELEVANT
multi_line,Creates a new instance  @param wires the wires to check,RELEVANT
multi_line,Performs the check  @return the simplified wires,RELEVANT
multi_line,Copyright (c) 2016 Helmut Neemann Use of this source code is governed by the GPL v3 license that can be found in the LICENSE file.,COPYRIGHT
multi_line,Exception thrown dealing with pins,RELEVANT
multi_line,Creates a new instance  @param message       the message @param visualElement the visual element affected,RELEVANT
